'order_no','aopmargin','booking_margin_percentage_after_surcharge','ctry_code','date','dealer_net','dealer_net_after_surcharge','margin_after_surcharge','margin_percentage_after_surcharge','netrevenue','quantity','serial_number','series','total_cost','currency','modelcode','region','product','dealer'
H32506,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09223X,A3D4,562.44,AUD,MPC15,2,250,7
H08851,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04599X,A7R1,2636.84,USD,MP20XUX,1,237,9
H11181,44,0.396,VN,2023-08-01,4980.2,4980.2,1913.5899999999997,0.38423958877153525,5005.2,1,A7R1H04608X,A7R1,3066.61,USD,MP20XUX,1,237,11
H05910,28,0.38,TH,2023-05-06,1552.8,1552.8,570.33,0.3672913446676971,1583.51,1,A3D1H01976X,A3D1,982.4699999999999,USD,P1.5UT,1,261,29
F90219,26,0.333,MY,2023-04-06,6988.4,6988.4,2289.5299999999997,0.327618625150249,7076.4,1,A3C9H01554X,A3C9,4698.87,USD,T3.0UT,1,255,13
F90230,47,0.338,VN,2023-03-30,7894.5,7894.5,2722.4399999999996,0.3448527455823674,8353.5,1,A7R6H01594X,A7R6,5172.06,USD,MSL15WUX,1,262,11
H65538,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10589X,A3D4,670.78,USD,MPC15,1,250,11
H65539,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10590X,A3D4,670.78,USD,MPC15,1,250,11
H65540,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10591X,A3D4,670.78,USD,MPC15,1,250,11
H65541,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10592X,A3D4,670.78,USD,MPC15,1,250,11
H65542,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10593X,A3D4,670.78,USD,MPC15,1,250,11
H65543,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10594X,A3D4,670.78,USD,MPC15,1,250,11
H65544,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10595X,A3D4,670.78,USD,MPC15,1,250,11
H65545,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10596X,A3D4,670.78,USD,MPC15,1,250,11
H65546,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10597X,A3D4,670.78,USD,MPC15,1,250,11
H65547,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10598X,A3D4,670.78,USD,MPC15,1,250,11
H65548,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10599X,A3D4,670.78,USD,MPC15,1,250,11
H65549,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10600X,A3D4,670.78,USD,MPC15,1,250,11
H65550,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10601X,A3D4,670.78,USD,MPC15,1,250,11
H14835,42,0.332,VN,2023-10-24,1068.0,1068.0,361.76,0.3387265917602996,1108.0,1,A6W9M12747X,A6W9,706.24,USD,PC1.5,1,251,22
H08850,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04598X,A7R1,2636.84,USD,MP20XUX,1,237,9
H08852,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04600X,A7R1,2636.84,USD,MP20XUX,1,237,9
H08853,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04601X,A7R1,2636.84,USD,MP20XUX,1,237,9
H08854,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04602X,A7R1,2636.84,USD,MP20XUX,1,237,9
H08855,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04603X,A7R1,2636.84,USD,MP20XUX,1,237,9
H08856,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04604X,A7R1,2636.84,USD,MP20XUX,1,237,9
H08857,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04605X,A7R1,2636.84,USD,MP20XUX,1,237,9
H08858,44,0.072,IN,2023-09-17,2963.2,2963.2,326.3599999999997,0.1101376889848811,2963.2,1,A7R1H04606X,A7R1,2636.84,USD,MP20XUX,1,237,9
H23179,223,0.13891968781723785,AU,2023-09-04,1282.92,1282.92,721.37,0.5622875939263555,860.4100000000001,1,A6W9M13848X,A6W9,561.5500000000001,AUD,PC1.5,2,251,24
H23314,223,0.13891968781723785,AU,2023-09-04,1282.92,1282.92,713.96,0.556511707666885,860.4100000000001,1,A6W9M13938X,A6W9,568.96,AUD,PC1.5,2,251,5
H42187,29,0.34587216929223963,ID,2023-09-04,1051.2,1051.2,365.2400000000001,0.34745053272450543,1071.2,1,A3D4M09393X,A3D4,685.9599999999999,USD,MPC15,1,250,12
H23181,223,0.13891968781723785,AU,2023-08-18,1282.92,1282.92,721.47,0.5623655411093443,860.4100000000001,1,A6W9M13849X,A6W9,561.45,AUD,PC1.5,2,251,24
H23183,223,0.13891968781723785,AU,2023-08-18,1282.92,1282.92,721.47,0.5623655411093443,860.4100000000001,1,A6W9M13850X,A6W9,561.45,AUD,PC1.5,2,251,24
H23218,223,0.13891968781723785,AU,2023-07-27,1282.92,1282.92,721.47,0.5623655411093443,850.1099999999999,1,A6W9M13879X,A6W9,561.45,AUD,PC1.5,2,251,21
H23219,223,0.13891968781723785,AU,2023-07-27,1282.92,1282.92,721.47,0.5623655411093443,850.1099999999999,1,A6W9M13880X,A6W9,561.45,AUD,PC1.5,2,251,21
H23220,223,0.13891968781723785,AU,2023-07-27,1282.92,1282.92,721.47,0.5623655411093443,850.1099999999999,1,A6W9M13881X,A6W9,561.45,AUD,PC1.5,2,251,21
H23221,223,0.13891968781723785,AU,2023-07-27,1282.92,1282.92,720.4900000000001,0.561601658716054,850.1099999999999,1,A6W9M13882X,A6W9,562.43,AUD,PC1.5,2,251,21
H23222,223,0.13891968781723785,AU,2023-07-27,1282.92,1282.92,720.4900000000001,0.561601658716054,850.1099999999999,1,A6W9M13883X,A6W9,562.43,AUD,PC1.5,2,251,21
H22586,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08846X,A3D4,530.91,USD,MPC15,1,250,17
H22587,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08847X,A3D4,530.91,USD,MPC15,1,250,17
H22588,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08848X,A3D4,530.91,USD,MPC15,1,250,17
H22589,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08849X,A3D4,530.91,USD,MPC15,1,250,17
H22590,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08850X,A3D4,530.91,USD,MPC15,1,250,17
H22591,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08851X,A3D4,530.91,USD,MPC15,1,250,17
H22592,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08852X,A3D4,530.91,USD,MPC15,1,250,17
H22593,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08853X,A3D4,530.91,USD,MPC15,1,250,17
H22594,29,0.15255944319130132,TW,2023-05-31,769.7,769.7,238.79000000000008,0.3102377549694687,769.7,1,A3D4M08854X,A3D4,530.91,USD,MPC15,1,250,17
F92442,217,0.355,AU,2023-06-01,1712.0,1712.0,1110.15,0.6484521028037383,1091.3000000000002,1,A3D4M08001X,A3D4,601.85,AUD,MPC15,2,250,6
H12394,29,0.199,TH,2023-06-01,979.2,979.2,271.20000000000005,0.2769607843137255,1030.45,1,A3D4M08482X,A3D4,708.0,USD,MPC15,1,250,27
H01370,44,0.055,IN,2023-06-01,2910.55,2910.55,286.8000000000002,0.09853807699575687,2910.55,1,A7R1H04555X,A7R1,2623.75,USD,MP20XUX,1,237,9
H23366,29,0.10364848622281786,TH,2023-06-01,727.7,727.7,130.1500000000001,0.17885117493472596,762.7,1,A3D4M08880X,A3D4,597.55,USD,MPC15,1,250,27
H65551,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10602X,A3D4,670.78,USD,MPC15,1,250,11
H65552,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10603X,A3D4,670.78,USD,MPC15,1,250,11
H65553,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10604X,A3D4,670.78,USD,MPC15,1,250,11
H65554,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10605X,A3D4,670.78,USD,MPC15,1,250,11
H65555,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10606X,A3D4,670.78,USD,MPC15,1,250,11
H65556,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10607X,A3D4,670.78,USD,MPC15,1,250,11
H65557,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10608X,A3D4,670.78,USD,MPC15,1,250,11
H66026,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10609X,A3D4,670.78,USD,MPC15,1,250,11
H66027,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10610X,A3D4,670.78,USD,MPC15,1,250,11
H66028,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10611X,A3D4,670.78,USD,MPC15,1,250,11
H66029,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10612X,A3D4,670.78,USD,MPC15,1,250,11
H66030,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10613X,A3D4,670.78,USD,MPC15,1,250,11
H66031,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10614X,A3D4,670.78,USD,MPC15,1,250,11
H66032,29,0,VN,2023-11-27,0.0,0.0,-670.78,-0,964.9100000000001,1,A3D4M10615X,A3D4,670.78,USD,MPC15,1,250,11
H66033,29,0,VN,2023-11-27,0.0,0.0,-671.77,-0,964.9100000000001,1,A3D4M10616X,A3D4,671.77,USD,MPC15,1,250,11
H66034,29,0,VN,2023-11-27,0.0,0.0,-671.77,-0,964.9100000000001,1,A3D4M10617X,A3D4,671.77,USD,MPC15,1,250,11
H66035,29,0,VN,2023-11-27,0.0,0.0,-671.77,-0,964.9100000000001,1,A3D4M10618X,A3D4,671.77,USD,MPC15,1,250,11
H54082,44,0.0,IN,2023-11-23,2805.25,2805.25,307.28999999999996,0.1095410391230728,2805.25,1,A7R1H04679X,A7R1,2497.96,USD,MP20XUX,1,237,9
H54083,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04684X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54084,44,0.0,IN,2023-11-23,2805.25,2805.25,307.28999999999996,0.1095410391230728,2805.25,1,A7R1H04680X,A7R1,2497.96,USD,MP20XUX,1,237,9
H54085,44,0.0,IN,2023-11-23,2805.25,2805.25,307.28999999999996,0.1095410391230728,2805.25,1,A7R1H04681X,A7R1,2497.96,USD,MP20XUX,1,237,9
H54086,44,0.0,IN,2023-11-23,2805.25,2805.25,307.28999999999996,0.1095410391230728,2805.25,1,A7R1H04682X,A7R1,2497.96,USD,MP20XUX,1,237,9
H54087,44,0.0,IN,2023-11-23,2805.25,2805.25,307.28999999999996,0.1095410391230728,2805.25,1,A7R1H04683X,A7R1,2497.96,USD,MP20XUX,1,237,9
H54088,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04685X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54089,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04686X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54090,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04687X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54091,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04688X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54092,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04689X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54093,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04690X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54094,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04691X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54095,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04692X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54096,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04693X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54097,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04694X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54098,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04695X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54099,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04696X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54100,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04697X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54101,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04698X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54102,44,0.0,IN,2023-11-23,2805.25,2805.25,293.5,0.10462525621602353,2805.25,1,A7R1H04699X,A7R1,2511.75,USD,MP20XUX,1,237,9
H54103,44,0.0,IN,2023-11-23,2805.25,2805.25,294.4899999999998,0.10497816593886455,2805.25,1,A7R1H04700X,A7R1,2510.76,USD,MP20XUX,1,237,9
H54104,44,0.0,IN,2023-11-23,2805.25,2805.25,294.4899999999998,0.10497816593886455,2805.25,1,A7R1H04701X,A7R1,2510.76,USD,MP20XUX,1,237,9
H54105,44,0.0,IN,2023-11-23,2805.25,2805.25,294.4899999999998,0.10497816593886455,2805.25,1,A7R1H04702X,A7R1,2510.76,USD,MP20XUX,1,237,9
H54106,44,0.0,IN,2023-11-23,2805.25,2805.25,294.4899999999998,0.10497816593886455,2805.25,1,A7R1H04703X,A7R1,2510.76,USD,MP20XUX,1,237,9
H54107,44,0.0,IN,2023-11-23,2805.25,2805.25,294.4899999999998,0.10497816593886455,2805.25,1,A7R1H04704X,A7R1,2510.76,USD,MP20XUX,1,237,9
H39933,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14281X,A6W9,562.44,AUD,PC1.5,2,251,21
H39934,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14282X,A6W9,562.44,AUD,PC1.5,2,251,21
H39935,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14283X,A6W9,562.44,AUD,PC1.5,2,251,21
H39936,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14284X,A6W9,562.44,AUD,PC1.5,2,251,21
H39937,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14285X,A6W9,562.44,AUD,PC1.5,2,251,21
H39938,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14286X,A6W9,562.44,AUD,PC1.5,2,251,21
H39939,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14287X,A6W9,562.44,AUD,PC1.5,2,251,21
H39940,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14288X,A6W9,562.44,AUD,PC1.5,2,251,21
H39941,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14289X,A6W9,562.44,AUD,PC1.5,2,251,21
H39942,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14290X,A6W9,562.44,AUD,PC1.5,2,251,21
H39943,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14291X,A6W9,562.44,AUD,PC1.5,2,251,21
H39944,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14292X,A6W9,562.44,AUD,PC1.5,2,251,21
H39945,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14293X,A6W9,562.44,AUD,PC1.5,2,251,21
H39946,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14294X,A6W9,562.44,AUD,PC1.5,2,251,21
H39947,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14295X,A6W9,562.44,AUD,PC1.5,2,251,21
H39948,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14296X,A6W9,562.44,AUD,PC1.5,2,251,21
H39949,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14297X,A6W9,562.44,AUD,PC1.5,2,251,21
H39950,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14298X,A6W9,562.44,AUD,PC1.5,2,251,21
H39951,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14299X,A6W9,562.44,AUD,PC1.5,2,251,21
H39952,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14300X,A6W9,562.44,AUD,PC1.5,2,251,21
H39953,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14301X,A6W9,562.44,AUD,PC1.5,2,251,21
H39954,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14302X,A6W9,562.44,AUD,PC1.5,2,251,21
H39955,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14303X,A6W9,562.44,AUD,PC1.5,2,251,21
H39956,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14304X,A6W9,562.44,AUD,PC1.5,2,251,21
H39957,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14305X,A6W9,562.44,AUD,PC1.5,2,251,21
H39958,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A6W9M14306X,A6W9,562.44,AUD,PC1.5,2,251,21
H39959,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,721.47,0.5623655411093443,813.8699999999999,1,A6W9M14307X,A6W9,561.45,AUD,PC1.5,2,251,21
H39960,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,721.47,0.5623655411093443,813.8699999999999,1,A6W9M14308X,A6W9,561.45,AUD,PC1.5,2,251,21
H39961,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,721.47,0.5623655411093443,813.8699999999999,1,A6W9M14309X,A6W9,561.45,AUD,PC1.5,2,251,21
H39962,223,0.15563392142436872,AU,2023-11-24,1282.92,1282.92,721.47,0.5623655411093443,813.8699999999999,1,A6W9M14310X,A6W9,561.45,AUD,PC1.5,2,251,21
H32494,217,0.1386088284027771,AU,2023-11-24,2565.84,2565.84,2003.4,0.7807969319988776,813.8699999999999,1,A3D4M09213X,A3D4,562.44,AUD,MPC15,2,250,7
H32495,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09214X,A3D4,562.44,AUD,MPC15,2,250,7
H32496,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09215X,A3D4,562.44,AUD,MPC15,2,250,7
H32497,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09216X,A3D4,562.44,AUD,MPC15,2,250,7
H32498,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09217X,A3D4,562.44,AUD,MPC15,2,250,7
H32499,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09218X,A3D4,562.44,AUD,MPC15,2,250,7
H32500,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09219X,A3D4,562.44,AUD,MPC15,2,250,7
H32501,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09220X,A3D4,562.44,AUD,MPC15,2,250,7
H32502,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09221X,A3D4,562.44,AUD,MPC15,2,250,7
H32504,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09222X,A3D4,562.44,AUD,MPC15,2,250,7
H32509,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09224X,A3D4,562.44,AUD,MPC15,2,250,7
H32512,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09225X,A3D4,562.44,AUD,MPC15,2,250,7
H32515,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09226X,A3D4,562.44,AUD,MPC15,2,250,7
H32518,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09227X,A3D4,562.44,AUD,MPC15,2,250,7
H32521,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09228X,A3D4,562.44,AUD,MPC15,2,250,7
H32524,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,720.48,0.5615938639977551,813.8699999999999,1,A3D4M09229X,A3D4,562.44,AUD,MPC15,2,250,7
H32526,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,721.47,0.5623655411093443,813.8699999999999,1,A3D4M09230X,A3D4,561.45,AUD,MPC15,2,250,7
H32529,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,721.47,0.5623655411093443,813.8699999999999,1,A3D4M09231X,A3D4,561.45,AUD,MPC15,2,250,7
H32532,217,0.1386088284027771,AU,2023-11-24,1282.92,1282.92,721.47,0.5623655411093443,813.8699999999999,1,A3D4M09232X,A3D4,561.45,AUD,MPC15,2,250,7
H42189,43,0.3801863731719397,ID,2023-11-06,6600.4,6600.4,2743.1399999999994,0.415602084722138,7100.4,1,A7R0H01603X,A7R0,3857.26,USD,MP20KUX,1,236,12
H35897,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14341X,A6W9,549.33,AUD,PC1.5,2,251,23
H35898,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14342X,A6W9,549.33,AUD,PC1.5,2,251,23
H35899,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14343X,A6W9,549.33,AUD,PC1.5,2,251,23
H35900,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14344X,A6W9,549.33,AUD,PC1.5,2,251,23
H35901,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14345X,A6W9,549.33,AUD,PC1.5,2,251,23
H35902,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14346X,A6W9,549.33,AUD,PC1.5,2,251,23
H35903,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14347X,A6W9,549.33,AUD,PC1.5,2,251,23
H35904,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14348X,A6W9,549.33,AUD,PC1.5,2,251,23
H35905,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14349X,A6W9,549.33,AUD,PC1.5,2,251,23
H35906,223,0.36725810191223773,AU,2023-11-01,1712.0,1712.0,1162.67,0.6791296728971963,871.01,1,A6W9M14350X,A6W9,549.33,AUD,PC1.5,2,251,23
H49454,28,0.0,LK,2023-11-01,1940.0,1940.0,913.5400000000002,0.47089690721649496,2006.67,1,A3D1H01991X,A3D1,1026.4599999999998,USD,P1.5UT,1,261,28
H32520,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09239X,A3D4,564.41,AUD,MPC15,2,250,31
H32541,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09250X,A3D4,564.41,AUD,MPC15,2,250,31
H23296,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13931X,A6W9,563.11,AUD,PC1.5,2,251,31
H23276,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13911X,A6W9,563.1,AUD,PC1.5,2,251,31
